"Bill period end"|"Billdoc aax id"|"Sales partner aax id"|"Customer aax id"|"Customer id"|"Orderable product name"|"Base product name"|"Country code"|"Billable item id"|"Bill Documentnet amount"|"Amount"|"Amount perCustomer / region"
"31/10/2021"|"313394528"|"2000001090"|"2179110052"|"1018732"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000307221"|"11293902.56"|"20.08"|"93.6"
"31/10/2021"|"313394528"|"2000001090"|"2179110052"|"1018732"|"Toll Italy"|"Toll AV VENETE"|"IT"|"2021-0000000000307222"|"11293902.56"|"17.62"|"93.6"
"31/10/2021"|"313394528"|"2000001090"|"2179110052"|"1018732"|"Toll Italy"|"Toll AV VENETE"|"IT"|"2021-0000000000307223"|"11293902.56"|"22.38"|"93.6"
"31/10/2021"|"313394528"|"2000001090"|"2179110052"|"1018732"|"Toll Italy"|"Toll AV VENETE"|"IT"|"2021-0000000000315918"|"11293902.56"|"17.7"|"93.6"
"31/10/2021"|"313394528"|"2000001090"|"2179110052"|"1018732"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000317863"|"11293902.56"|"5.57"|"93.6"
"31/10/2021"|"313394528"|"2000001090"|"2179110052"|"1018732"|"Toll Italy"|"Toll AV VENETE"|"IT"|"2021-0000000000317864"|"11293902.56"|"10.25"|"93.6"
"31/10/2021"|"313394528"|"2000001090"|"2183905774"|"1019026"|"Toll Italy"|"Toll BRENNERO"|"IT"|"2021-0000000000307090"|"11293902.56"|"12.87"|"12.87"
"31/10/2021"|"313394528"|"2000001090"|"2184909016"|"1019124"|"Toll Italy"|"Toll SATAP"|"IT"|"2021-0000000000303897"|"11293902.56"|"35.57"|"70.9"
"31/10/2021"|"313394528"|"2000001090"|"2184909016"|"1019124"|"Toll Italy"|"Toll ATIVA"|"IT"|"2021-0000000000303898"|"11293902.56"|"5.49"|"70.9"
"31/10/2021"|"313394528"|"2000001090"|"2184909016"|"1019124"|"Toll Italy"|"Toll SITAF"|"IT"|"2021-0000000000303899"|"11293902.56"|"29.84"|"70.9"
"31/10/2021"|"313394528"|"2000001090"|"2292149719"|"1026393"|"Toll Italy"|"Toll BRENNERO"|"IT"|"2021-0000000000312500"|"11293902.56"|"30.9"|"271.47"
"31/10/2021"|"313394528"|"2000001090"|"2292149719"|"1026393"|"Toll Italy"|"Toll SATAP"|"IT"|"2021-0000000000312501"|"11293902.56"|"20.25"|"271.47"
"31/10/2021"|"313394528"|"2000001090"|"2292149719"|"1026393"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000315964"|"11293902.56"|"74.43"|"271.47"
"31/10/2021"|"313394528"|"2000001090"|"2292149719"|"1026393"|"Toll Italy"|"Toll SATAP"|"IT"|"2021-0000000000315965"|"11293902.56"|"25.82"|"271.47"
"31/10/2021"|"313394528"|"2000001090"|"2292149719"|"1026393"|"Toll Italy"|"Toll SATAP"|"IT"|"2021-0000000000315966"|"11293902.56"|"32.95"|"271.47"
"31/10/2021"|"313394528"|"2000001090"|"2292149719"|"1026393"|"Toll Italy"|"Toll ATIVA"|"IT"|"2021-0000000000315967"|"11293902.56"|"7.21"|"271.47"
"31/10/2021"|"313394528"|"2000001090"|"2292149719"|"1026393"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000319866"|"11293902.56"|"18.11"|"271.47"
"31/10/2021"|"313394528"|"2000001090"|"2292149719"|"1026393"|"Toll Italy"|"Toll BRENNERO"|"IT"|"2021-0000000000319867"|"11293902.56"|"30.9"|"271.47"
"31/10/2021"|"313394528"|"2000001090"|"2292149719"|"1026393"|"Toll Italy"|"Toll BRENNERO"|"IT"|"2021-0000000000321485"|"11293902.56"|"30.9"|"271.47"
"31/10/2021"|"313394528"|"2000001090"|"2318105537"|"1028094"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000321272"|"11293902.56"|"74.43"|"107.38"
"31/10/2021"|"313394528"|"2000001090"|"2318105537"|"1028094"|"Toll Italy"|"Toll SATAP"|"IT"|"2021-0000000000321273"|"11293902.56"|"32.95"|"107.38"
"31/10/2021"|"313394528"|"2000001090"|"2430853596"|"1033950"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000303895"|"11293902.56"|"22.87"|"237.22"
"31/10/2021"|"313394528"|"2000001090"|"2430853596"|"1033950"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000307787"|"11293902.56"|"45.74"|"237.22"
"31/10/2021"|"313394528"|"2000001090"|"2430853596"|"1033950"|"Toll Italy"|"Toll AV VENETE"|"IT"|"2021-0000000000307788"|"11293902.56"|"22.87"|"237.22"
"31/10/2021"|"313394528"|"2000001090"|"2430853596"|"1033950"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000312787"|"11293902.56"|"53.77"|"237.22"
"31/10/2021"|"313394528"|"2000001090"|"2430853596"|"1033950"|"Toll Italy"|"Toll AV VENETE"|"IT"|"2021-0000000000312788"|"11293902.56"|"26.89"|"237.22"
"31/10/2021"|"313394528"|"2000001090"|"2430853596"|"1033950"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000321892"|"11293902.56"|"42.21"|"237.22"
"31/10/2021"|"313394528"|"2000001090"|"2430853596"|"1033950"|"Toll Italy"|"Toll AV VENETE"|"IT"|"2021-0000000000321893"|"11293902.56"|"22.87"|"237.22"
"31/10/2021"|"313394528"|"2000001090"|"2434021338"|"1034132"|"Toll Italy"|"Toll BRENNERO"|"IT"|"2021-0000000000303619"|"11293902.56"|"44.02"|"44.02"
"31/10/2021"|"313394528"|"2000001090"|"2452478056"|"1035118"|"Toll Italy"|"Toll SATAP"|"IT"|"2021-0000000000312567"|"11293902.56"|"101.07"|"210.99"
"31/10/2021"|"313394528"|"2000001090"|"2452478056"|"1035118"|"Toll Italy"|"Toll ATCN"|"IT"|"2021-0000000000312568"|"11293902.56"|"21.64"|"210.99"
"31/10/2021"|"313394528"|"2000001090"|"2452478056"|"1035118"|"Toll Italy"|"Toll ADF"|"IT"|"2021-0000000000312569"|"11293902.56"|"21.64"|"210.99"
"31/10/2021"|"313394528"|"2000001090"|"2452478056"|"1035118"|"Toll Italy"|"Toll ATIVA"|"IT"|"2021-0000000000312570"|"11293902.56"|"2.79"|"210.99"
"31/10/2021"|"313394528"|"2000001090"|"2452478056"|"1035118"|"Toll Italy"|"Toll BRENNERO"|"IT"|"2021-0000000000316043"|"11293902.56"|"30.9"|"210.99"
"31/10/2021"|"313394528"|"2000001090"|"2452478056"|"1035118"|"Toll Italy"|"Toll SATAP"|"IT"|"2021-0000000000316044"|"11293902.56"|"32.95"|"210.99"
"31/10/2021"|"313394528"|"2000001090"|"2454538040"|"1035167"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000312583"|"11293902.56"|"2.13"|"237.45"
"31/10/2021"|"313394528"|"2000001090"|"2454538040"|"1035167"|"Toll Italy"|"Toll BRENNERO"|"IT"|"2021-0000000000312584"|"11293902.56"|"47.54"|"237.45"
"31/10/2021"|"313394528"|"2000001090"|"2454538040"|"1035167"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000318031"|"11293902.56"|"19.18"|"237.45"
"31/10/2021"|"313394528"|"2000001090"|"2454538040"|"1035167"|"Toll Italy"|"Toll BRENNERO"|"IT"|"2021-0000000000318032"|"11293902.56"|"30.9"|"237.45"
"31/10/2021"|"313394528"|"2000001090"|"2454538040"|"1035167"|"Toll Italy"|"Toll SATAP"|"IT"|"2021-0000000000318033"|"11293902.56"|"32.95"|"237.45"
"31/10/2021"|"313394528"|"2000001090"|"2454538040"|"1035167"|"Toll Italy"|"Toll BRENNERO"|"IT"|"2021-0000000000319942"|"11293902.56"|"18.03"|"237.45"
"31/10/2021"|"313394528"|"2000001090"|"2454538040"|"1035167"|"Toll Italy"|"Toll AV PADANA"|"IT"|"2021-0000000000319943"|"11293902.56"|"56.39"|"237.45"
"31/10/2021"|"313394528"|"2000001090"|"2454538040"|"1035167"|"Toll Italy"|"Toll ADF"|"IT"|"2021-0000000000319944"|"11293902.56"|"18.77"|"237.45"
"31/10/2021"|"313394528"|"2000001090"|"2454538040"|"1035167"|"Toll Italy"|"Toll BRENNERO"|"IT"|"2021-0000000000321570"|"11293902.56"|"11.56"|"237.45"
"31/10/2021"|"313394528"|"2000001090"|"2386098310"|"1031843"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000303509"|"11293902.56"|"233.11"|"929.66"
"31/10/2021"|"313394528"|"2000001090"|"2386098310"|"1031843"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000305177"|"11293902.56"|"35.98"|"929.66"
"31/10/2021"|"313394528"|"2000001090"|"2386098310"|"1031843"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000305178"|"11293902.56"|"226.48"|"929.66"
"31/10/2021"|"313394528"|"2000001090"|"2386098310"|"1031843"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000312437"|"11293902.56"|"41.15"|"929.66"
"31/10/2021"|"313394528"|"2000001090"|"2386098310"|"1031843"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000314241"|"11293902.56"|"155.16"|"929.66"
"31/10/2021"|"313394528"|"2000001090"|"2386098310"|"1031843"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000314242"|"11293902.56"|"87.95"|"929.66"
"31/10/2021"|"313394528"|"2000001090"|"2386098310"|"1031843"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000315889"|"11293902.56"|"1.8"|"929.66"
"31/10/2021"|"313394528"|"2000001090"|"2386098310"|"1031843"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000317840"|"11293902.56"|"148.03"|"929.66"
"31/10/2021"|"313394528"|"2000001090"|"2386098555"|"1031844"|"Toll Italy"|"Toll ATIVA"|"IT"|"2021-0000000000303546"|"11293902.56"|"52.7"|"155.98"
"31/10/2021"|"313394528"|"2000001090"|"2386098555"|"1031844"|"Toll Italy"|"Toll SATAP"|"IT"|"2021-0000000000305218"|"11293902.56"|"23.2"|"155.98"
"31/10/2021"|"313394528"|"2000001090"|"2386098555"|"1031844"|"Toll Italy"|"Toll SATAP"|"IT"|"2021-0000000000305219"|"11293902.56"|"20.41"|"155.98"
"31/10/2021"|"313394528"|"2000001090"|"2386098555"|"1031844"|"Toll Italy"|"Toll SAV"|"IT"|"2021-0000000000305220"|"11293902.56"|"59.67"|"155.98"
"31/10/2021"|"313446559"|"2000002209"|"2444634229"|"1034676"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000000834"|"3229678.49"|"42.87"|"139.92"
"31/10/2021"|"313446559"|"2000002209"|"2444634229"|"1034676"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000000979"|"3229678.49"|"31.31"|"139.92"
"31/10/2021"|"313446559"|"2000002209"|"2444634229"|"1034676"|"Toll Italy"|"Toll AV VENETE"|"IT"|"2021-0000000000000980"|"3229678.49"|"48.2"|"139.92"
"31/10/2021"|"313446559"|"2000002209"|"2444634229"|"1034676"|"Toll Italy"|"Toll BREBEMI"|"IT"|"2021-0000000000000981"|"3229678.49"|"17.54"|"139.92"
"31/10/2021"|"313394528"|"2000001090"|"2432389935"|"1034024"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000303610"|"11293902.56"|"35.66"|"116.72"
"31/10/2021"|"313394528"|"2000001090"|"2432389935"|"1034024"|"Toll Italy"|"Toll ATCN"|"IT"|"2021-0000000000303611"|"11293902.56"|"6.39"|"116.72"
"31/10/2021"|"313394528"|"2000001090"|"2432389935"|"1034024"|"Toll Italy"|"Toll AV VENETE"|"IT"|"2021-0000000000303612"|"11293902.56"|"44.26"|"116.72"
"31/10/2021"|"313394528"|"2000001090"|"2432389935"|"1034024"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000305303"|"11293902.56"|"30.41"|"116.72"
"31/10/2021"|"313394528"|"2000001090"|"2404074829"|"1032705"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000311003"|"11293902.56"|"60.33"|"150.33"
"31/10/2021"|"313394528"|"2000001090"|"2404074829"|"1032705"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000312478"|"11293902.56"|"69.75"|"150.33"
"31/10/2021"|"313394528"|"2000001090"|"2404074829"|"1032705"|"Toll Italy"|"Toll SATAP"|"IT"|"2021-0000000000312479"|"11293902.56"|"18.61"|"150.33"
"31/10/2021"|"313394528"|"2000001090"|"2404074829"|"1032705"|"Toll Italy"|"Toll ATCN"|"IT"|"2021-0000000000312480"|"11293902.56"|"1.64"|"150.33"
"31/10/2021"|"313446559"|"2000002209"|"2519002732"|"1039174"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000001096"|"3229678.49"|"54.02"|"54.02"
"31/10/2021"|"313446559"|"2000002209"|"2519334218"|"1039199"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000000908"|"3229678.49"|"28.69"|"193.29"
"31/10/2021"|"313446559"|"2000002209"|"2519334218"|"1039199"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000001042"|"3229678.49"|"72.3"|"193.29"
"31/10/2021"|"313446559"|"2000002209"|"2519334218"|"1039199"|"Toll Italy"|"Toll SATAP"|"IT"|"2021-0000000000001043"|"3229678.49"|"3.44"|"193.29"
"31/10/2021"|"313446559"|"2000002209"|"2519334218"|"1039199"|"Toll Italy"|"Toll ATCN"|"IT"|"2021-0000000000001044"|"3229678.49"|"10.82"|"193.29"
"31/10/2021"|"313446559"|"2000002209"|"2519334218"|"1039199"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000001100"|"3229678.49"|"25.9"|"193.29"
"31/10/2021"|"313446559"|"2000002209"|"2519334218"|"1039199"|"Toll Italy"|"Toll ATCN"|"IT"|"2021-0000000000001164"|"3229678.49"|"1.89"|"193.29"
"31/10/2021"|"313446559"|"2000002209"|"2519334218"|"1039199"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000001254"|"3229678.49"|"50.25"|"193.29"
"31/10/2021"|"313446559"|"2000002209"|"2519368968"|"1039210"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000001039"|"3229678.49"|"70.41"|"131.97"
"31/10/2021"|"313446559"|"2000002209"|"2519368968"|"1039210"|"Toll Italy"|"Toll AV VENETE"|"IT"|"2021-0000000000001040"|"3229678.49"|"4.92"|"131.97"
"31/10/2021"|"313446559"|"2000002209"|"2519368968"|"1039210"|"Toll Italy"|"Toll AV VENETE"|"IT"|"2021-0000000000001099"|"3229678.49"|"56.64"|"131.97"
"31/10/2021"|"313446559"|"2000002209"|"2498483120"|"1038136"|"Toll Italy"|"Toll SAT"|"IT"|"2021-0000000000001148"|"3229678.49"|"4.59"|"4.59"
"31/10/2021"|"313446559"|"2000002209"|"2519940848"|"1039226"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000000878"|"3229678.49"|"135.41"|"193.52"
"31/10/2021"|"313446559"|"2000002209"|"2519940848"|"1039226"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000000910"|"3229678.49"|"6.8"|"193.52"
"31/10/2021"|"313446559"|"2000002209"|"2519940848"|"1039226"|"Toll Italy"|"Toll AV VENETE"|"IT"|"2021-0000000000000911"|"3229678.49"|"51.31"|"193.52"
"31/10/2021"|"313394528"|"2000001090"|"2520976453"|"1039301"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000311418"|"11293902.56"|"74.02"|"161.89"
"31/10/2021"|"313446559"|"2000002209"|"2479150428"|"1036579"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000001134"|"3229678.49"|"23.77"|"51.47"
"31/10/2021"|"313446559"|"2000002209"|"2479150428"|"1036579"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000001205"|"3229678.49"|"27.7"|"51.47"
"31/10/2021"|"313394528"|"2000001090"|"2520976453"|"1039301"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000312781"|"11293902.56"|"28.03"|"161.89"
"31/10/2021"|"313394528"|"2000001090"|"2520976453"|"1039301"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000316423"|"11293902.56"|"54.51"|"161.89"
"31/10/2021"|"313394528"|"2000001090"|"2520976453"|"1039301"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000321890"|"11293902.56"|"5.33"|"161.89"
"31/10/2021"|"313446559"|"2000002209"|"2521141591"|"1039322"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000001047"|"3229678.49"|"49.59"|"95.08"
"31/10/2021"|"313446559"|"2000002209"|"2521141591"|"1039322"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000001107"|"3229678.49"|"27.7"|"95.08"
"31/10/2021"|"313446559"|"2000002209"|"2521141591"|"1039322"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000001166"|"3229678.49"|"17.79"|"95.08"
"31/10/2021"|"313394528"|"2000001090"|"2467806190"|"1035827"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000303717"|"11293902.56"|"70.33"|"138.69"
"31/10/2021"|"313394528"|"2000001090"|"2467806190"|"1035827"|"Toll Italy"|"Toll BRENNERO"|"IT"|"2021-0000000000305428"|"11293902.56"|"68.36"|"138.69"
"31/10/2021"|"313394528"|"2000001090"|"2490683772"|"1037541"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000303813"|"11293902.56"|"62.05"|"79.59"
"31/10/2021"|"313394528"|"2000001090"|"2490683772"|"1037541"|"Toll Italy"|"Toll BREBEMI"|"IT"|"2021-0000000000303814"|"11293902.56"|"17.54"|"79.59"
"31/10/2021"|"313446559"|"2000002209"|"2473526641"|"1036229"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000000775"|"3229678.49"|"38.44"|"241.96"
"31/10/2021"|"313446559"|"2000002209"|"2473526641"|"1036229"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000000776"|"3229678.49"|"127.13"|"241.96"
"31/10/2021"|"313446559"|"2000002209"|"2473526641"|"1036229"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000000859"|"3229678.49"|"27.21"|"241.96"
"31/10/2021"|"313446559"|"2000002209"|"2473526641"|"1036229"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000001086"|"3229678.49"|"24.59"|"241.96"
"31/10/2021"|"313446559"|"2000002209"|"2473526641"|"1036229"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000001146"|"3229678.49"|"24.59"|"241.96"
"31/10/2021"|"313394528"|"2000001090"|"2480354957"|"1036694"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000316163"|"11293902.56"|"20.33"|"94.59"
"31/10/2021"|"313394528"|"2000001090"|"2480354957"|"1036694"|"Toll Italy"|"Toll BRENNERO"|"IT"|"2021-0000000000316164"|"11293902.56"|"30.9"|"94.59"
"31/10/2021"|"313394528"|"2000001090"|"2480354957"|"1036694"|"Toll Italy"|"Toll BRENNERO"|"IT"|"2021-0000000000316165"|"11293902.56"|"30.9"|"94.59"
"31/10/2021"|"313394528"|"2000001090"|"2480354957"|"1036694"|"Toll Italy"|"Toll SATAP"|"IT"|"2021-0000000000316166"|"11293902.56"|"12.46"|"94.59"
"31/10/2021"|"313446559"|"2000002209"|"2491452352"|"1037584"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000000673"|"3229678.49"|"6.31"|"266.97"
"31/10/2021"|"313446559"|"2000002209"|"2491452352"|"1037584"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000000721"|"3229678.49"|"6.31"|"266.97"
"31/10/2021"|"313446559"|"2000002209"|"2491452352"|"1037584"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000000769"|"3229678.49"|"13.03"|"266.97"
"31/10/2021"|"313446559"|"2000002209"|"2491452352"|"1037584"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000000891"|"3229678.49"|"51.07"|"266.97"
"31/10/2021"|"313446559"|"2000002209"|"2491452352"|"1037584"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000001013"|"3229678.49"|"61.64"|"266.97"
"31/10/2021"|"313446559"|"2000002209"|"2491452352"|"1037584"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000001222"|"3229678.49"|"6.31"|"266.97"
"31/10/2021"|"313446559"|"2000002209"|"2491452352"|"1037584"|"Toll Italy"|"Toll ADF"|"IT"|"2021-0000000000001223"|"3229678.49"|"122.3"|"266.97"
"31/10/2021"|"313394528"|"2000001090"|"2536503585"|"1040074"|"Toll Italy"|"Toll BRENNERO"|"IT"|"2021-0000000000320376"|"11293902.56"|"32.95"|"83.44"
"31/10/2021"|"313394528"|"2000001090"|"2536503585"|"1040074"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000321946"|"11293902.56"|"50.49"|"83.44"
"31/10/2021"|"313447368"|"2000003572"|"2501803074"|"1038376"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000011291"|"6155.72"|"70.25"|"929.92"
"31/10/2021"|"313447368"|"2000003572"|"2501803074"|"1038376"|"Toll Italy"|"Toll SAV"|"IT"|"2021-0000000000011292"|"6155.72"|"82.21"|"929.92"
"31/10/2021"|"313447368"|"2000003572"|"2501803074"|"1038376"|"Toll Italy"|"Toll SALT"|"IT"|"2021-0000000000011656"|"6155.72"|"39.84"|"929.92"
"31/10/2021"|"313447368"|"2000003572"|"2501803074"|"1038376"|"Toll Italy"|"Toll ADF"|"IT"|"2021-0000000000011657"|"6155.72"|"21.56"|"929.92"
"31/10/2021"|"313447368"|"2000003572"|"2501803074"|"1038376"|"Toll Italy"|"Toll ATIVA"|"IT"|"2021-0000000000011658"|"6155.72"|"8.61"|"929.92"
"31/10/2021"|"313447368"|"2000003572"|"2501803074"|"1038376"|"Toll Italy"|"Toll SITAF"|"IT"|"2021-0000000000011659"|"6155.72"|"59.67"|"929.92"
"31/10/2021"|"313446559"|"2000002209"|"2473628036"|"1036243"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000000696"|"3229678.49"|"74.18"|"148.36"
"31/10/2021"|"313446559"|"2000002209"|"2473628036"|"1036243"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000001067"|"3229678.49"|"9.34"|"148.36"
"31/10/2021"|"313446559"|"2000002209"|"2473628036"|"1036243"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000001131"|"3229678.49"|"64.84"|"148.36"
"31/10/2021"|"313446559"|"2000002209"|"2473647896"|"1036247"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000000646"|"3229678.49"|"27.21"|"141.63"
"31/10/2021"|"313446559"|"2000002209"|"2473647896"|"1036247"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000000987"|"3229678.49"|"57.21"|"141.63"
"31/10/2021"|"313446559"|"2000002209"|"2473647896"|"1036247"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000001130"|"3229678.49"|"30"|"141.63"
"31/10/2021"|"313446559"|"2000002209"|"2473647896"|"1036247"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000001200"|"3229678.49"|"27.21"|"141.63"
"31/10/2021"|"313446559"|"2000002209"|"2492523175"|"1037696"|"Toll Italy"|"Toll AV VENETE"|"IT"|"2021-0000000000000674"|"3229678.49"|"16.89"|"16.89"
"31/10/2021"|"313447368"|"2000003572"|"2501803074"|"1038376"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000012073"|"6155.72"|"7.05"|"929.92"
"31/10/2021"|"313447368"|"2000003572"|"2501803074"|"1038376"|"Toll Italy"|"Toll BRENNERO"|"IT"|"2021-0000000000012074"|"6155.72"|"7.62"|"929.92"
"31/10/2021"|"313447368"|"2000003572"|"2501803074"|"1038376"|"Toll Italy"|"Toll SATAP"|"IT"|"2021-0000000000012075"|"6155.72"|"64.67"|"929.92"
"31/10/2021"|"313447368"|"2000003572"|"2501803074"|"1038376"|"Toll Italy"|"Toll AV PADANA"|"IT"|"2021-0000000000012076"|"6155.72"|"32.7"|"929.92"
"31/10/2021"|"313447368"|"2000003572"|"2501803074"|"1038376"|"Toll Italy"|"Toll SALT"|"IT"|"2021-0000000000012077"|"6155.72"|"26.07"|"929.92"
"31/10/2021"|"313447368"|"2000003572"|"2501803074"|"1038376"|"Toll Italy"|"Toll ATCN"|"IT"|"2021-0000000000012078"|"6155.72"|"8.03"|"929.92"
"31/10/2021"|"313447368"|"2000003572"|"2501803074"|"1038376"|"Toll Italy"|"Toll ADF"|"IT"|"2021-0000000000012079"|"6155.72"|"22.21"|"929.92"
"31/10/2021"|"313447368"|"2000003572"|"2501803074"|"1038376"|"Toll Italy"|"Toll ATIVA"|"IT"|"2021-0000000000012080"|"6155.72"|"4.02"|"929.92"
"31/10/2021"|"313447368"|"2000003572"|"2501803074"|"1038376"|"Toll Italy"|"Toll SITAF"|"IT"|"2021-0000000000012081"|"6155.72"|"12.62"|"929.92"
"31/10/2021"|"313447368"|"2000003572"|"2501803074"|"1038376"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000012200"|"6155.72"|"28.44"|"929.92"
"31/10/2021"|"313447368"|"2000003572"|"2501803074"|"1038376"|"Toll Italy"|"Toll SAV"|"IT"|"2021-0000000000012201"|"6155.72"|"79.59"|"929.92"
"31/10/2021"|"313447368"|"2000003572"|"2501803074"|"1038376"|"Toll Italy"|"Toll SITAF"|"IT"|"2021-0000000000012202"|"6155.72"|"17.21"|"929.92"
"31/10/2021"|"313447368"|"2000003572"|"2501803074"|"1038376"|"Toll Italy"|"Toll CAV"|"IT"|"2021-0000000000012203"|"6155.72"|"4.51"|"929.92"
"31/10/2021"|"313447368"|"2000003572"|"2501803074"|"1038376"|"Toll Italy"|"Toll ATIVA"|"IT"|"2021-0000000000012673"|"6155.72"|"6.31"|"929.92"
"31/10/2021"|"313447368"|"2000003572"|"2501803074"|"1038376"|"Toll Italy"|"Toll SITAF"|"IT"|"2021-0000000000012674"|"6155.72"|"29.84"|"929.92"
"31/10/2021"|"313447368"|"2000003572"|"2501803074"|"1038376"|"Toll Italy"|"Toll ASPI"|"IT"|"2021-0000000000012950"|"6155.72"|"7.05"|"929.92"
"31/10/2021"|"313447368"|"2000003572"|"2501803074"|"1038376"|"Toll Italy"|"Toll SALT"|"IT"|"2021-0000000000012951"|"6155.72"|"63.11"|"929.92"
"31/10/2021"|"313447368"|"2000003572"|"2501803074"|"1038376"|"Toll Italy"|"Toll ATCN"|"IT"|"2021-0000000000012952"|"6155.72"|"48.85"|"929.92"
"31/10/2021"|"313447368"|"2000003572"|"2501803074"|"1038376"|"Toll Italy"|"Toll SATAP"|"IT"|"2021-0000000000013207"|"6155.72"|"16.89"|"929.92"
"31/10/2021"|"313447368"|"2000003572"|"2501803074"|"1038376"|"Toll Italy"|"Toll ATCN"|"IT"|"2021-0000000000013208"|"6155.72"|"21.64"|"929.92"
"31/10/2021"|"313447368"|"2000003572"|"2501803074"|"1038376"|"Toll Italy"|"Toll ATCN"|"IT"|"2021-0000000000013209"|"6155.72"|"20"|"929.92"
"31/10/2021"|"313447368"|"2000003572"|"2501803074"|"1038376"|"Toll Italy"|"Toll ADF"|"IT"|"2021-0000000000013210"|"6155.72"|"8.93"|"929.92"
"31/10/2021"|"313447368"|"2000003572"|"2501803074"|"1038376"|"Toll Italy"|"Toll ATIVA"|"IT"|"2021-0000000000013211"|"6155.72"|"4.02"|"929.92"
"31/10/2021"|"313447368"|"2000003572"|"2501803074"|"1038376"|"Toll Italy"|"Toll SITAF"|"IT"|"2021-0000000000013212"|"6155.72"|"59.67"|"929.92"
